ts,ifHCInOctets_rate,ifHCOutOctets_rate,ifInErrors_rate,ifOutErrors_rate,ifInDiscards_rate,ifOutDiscards_rate,ifHCInUcastPkts_rate,ifHCOutUcastPkts_rate,ifHCInOctets,ifHCOutOctets,ifInErrors,ifOutErrors,ifInDiscards,ifOutDiscards,ifHCInUcastPkts,ifHCOutUcastPkts
1749065330482436,0.0037399407780521186,0.06449577725903123,0.0,0.0,3.961079949471197e-7,0.0,0.00003904040398198811,0.000044839425028013946,917719742,3588025035,0,0,225216,0,4417441,2515828
1749065390594629,0.0035137297353300687,0.05751227542139412,0.0,0.0,3.9925344264182807e-7,0.0,0.00003741337468756131,0.000040291326586604485,917930960,3591482224,0,0,225240,0,4419690,2518250
1749065450706190,0.003801248814683086,0.064216815131452,0.0,0.0,3.992576403064961e-7,0.0,0.0000398758568256113,0.000044483955424148773,918159459,3595342397,0,0,225264,0,4422087,2520924
1749065510873588,0.004619578197481633,0.07394566073806283,0.0,0.0,3.9888711823635784e-7,0.0,0.00004279726372744256,0.0000514231976593038,918437407,3599791515,0,0,225288,0,4424662,2524018
1749065570984378,0.003839011265697889,0.06992879315011498,0.0,0.0,3.992627613112388e-7,0.0,0.000040874525189238075,0.000048793236621910974,918668173,3603994990,0,0,225312,0,4427119,2526951
1749065631094521,0.0037504485723815362,0.06400452249797509,0.0,0.0,3.992670588056994e-7,0.0,0.00003881208534140403,0.00004441846029213406,918893613,3607842311,0,0,225336,0,4429452,2529621
1749065691203692,0.003920633009561885,0.07209072971576999,0.0,0.0,3.992735151845631e-7,0.0,0.00004174071873325287,0.00005025855372385688,919129279,3612175625,0,0,225360,0,4431961,2532642
1749065751521197,0.004071488036516099,0.06309563036468435,0.0,0.0,3.9789444208609094e-7,0.0,0.00004000497036473906,0.00004408338839612149,919374861,3615981396,0,0,225384,0,4434374,2535301
1749065811731318,0.0037111700871685677,0.06250512268527081,0.0,0.0,3.819955784510049e-7,0.0,0.00003716983063362387,0.000043564104446825475,919598311,3619744837,0,0,225407,0,4436612,2537924
1749065871843422,0.0035874804847955415,0.061560546940762545,0.0,0.0,3.992540337633166e-7,0.0,0.00003759642151271232,0.00004313607123117833,919813962,3623445371,0,0,225431,0,4438872,2540517
1749065932076149,0.004045923406390018,0.06748060734490736,0.0,0.0,3.984544813984597e-7,0.0,0.00003962961862908847,0.00004701762880501824,920057659,3627509912,0,0,225455,0,4441259,2543349
1749065992209417,0.003794804566417378,0.06548749354517037,0.0,0.0,3.8248378584712875e-7,0.0,0.0000390798650756849,0.000045698497543822164,920285853,3631447889,0,0,225478,0,4443609,2546097
1749066052320937,0.003894511401475125,0.06477039675589637,0.0,0.0,3.992579126263984e-7,0.0,0.000040524678131579435,0.00004524923009765848,920519958,3635341336,0,0,225502,0,4446045,2548817
1749066112432370,0.0041213624037211025,0.07364401044972593,0.0,0.0,3.8262272004062856e-7,0.0,0.000041872234188794,0.00005130471602631732,920767699,3639768183,0,0,225525,0,4448562,2551901
1749066172571069,0.0036547182372535197,0.06540969567698829,0.0,0.0,3.990774725605554e-7,0.0,0.000038461091418023525,0.000045760883520277016,920987489,3643701837,0,0,225549,0,4450875,2554653
1749066235705588,0.004030774353408791,0.0717623112009454,0.0,0.0,4.118190874313939e-7,0.0,0.000041831315765627357,0.00005000434073157348,921241970,3648232516,0,0,225575,0,4453516,2557810
1749066295816720,0.0035554978402336525,0.06102874589019551,0.0,0.0,3.992604897209389e-7,0.0,0.000037563757741245,0.00004288723093752418,921455695,3651901023,0,0,225599,0,4455774,2560388
1749066355927292,0.0038448145194825297,0.066466560990303,0.0,0.0,3.9926420929749265e-7,0.0,0.00003897816843266772,0.00004639782832211279,921686809,3655896366,0,0,225623,0,4458117,2563177
1749066416040748,0.0043904313204018745,0.06561966758324458,0.0,0.0,3.992450542188092e-7,0.0,0.000040307115265507275,0.000045763464339831006,921950733,3659840991,0,0,225647,0,4460540,2565928
1749066476152834,0.003819365044161003,0.06659549295960217,0.0,0.0,3.826185635946821e-7,0.0,0.000040607474510200825,0.00004671273593799423,922180323,3663844185,0,0,225670,0,4462981,2568736
1749066539270767,0.003730936499457294,0.06296216956280871,0.0,0.0,3.8024058867707217e-7,0.0,0.00003914893727587689,0.000043886101276478746,922415812,3667818227,0,0,225694,0,4465452,2571506
1749066602384116,0.003717470293012022,0.06107761766849039,0.0,0.0,4.119572231858588e-7,0.0,0.000039991539666196446,0.00004244743849672753,922650434,3671673040,0,0,225720,0,4467976,2574185
